Record number	date	time	Radial Pump P(MPa)	Radial Pump V(mL)	Radial Pump Q(mL/m)	Axial Pump P(MPa)	Axial Pump V(mL)	Axial Pump Q(mL/m)	Bottom Pore Pump P(MPa)	Bottom Pore Pump V(mL)	Bottom Pore Pump Q(mL/m)	Top Pore Pump P(MPa)	Top Pore Pump V(mL)	Top Pore Pump Q(mL/m)	Radial Pressure(MPa)	Axial Pressure(MPa)	Top Pore Pressure(MPa)	Bottom Pore Pressure(MPa)	Calculated Axial Stress(MPa)	Calculated Axial Load(kN)	T Cap reg(°C)	T Body reg(°C)	Top Temperature(°C)	Bottom Temperature (°C)	Deformation 1(mm)	Deformation 2(mm)	Deformation 3(mm)	Average Deformation(mm)	Relative Average Deformation(mm)	
86	21/02/2018	11:04:17	 0.576	258.073	-15.000	 0.390	179.852	  1.55	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.560	 0.356	  0.06	  0.09	1.50958804430957	1.88775769999847	 22.22	 22.24	 25.19	 24.47	12.902	12.989	13.008	12.9663333333447	0.0376666666707024	
87	21/02/2018	11:04:18	 0.576	258.073	-15.000	 0.389	179.891	  1.43	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.560	 0.352	  0.06	  0.09	1.48014120193147	1.86000463999699	 22.22	 22.24	 25.19	 24.47	12.901	12.990	13.008	12.9663333333447	0.0376666666707024	
88	21/02/2018	11:04:20	 0.576	258.073	-15.000	 0.387	179.929	  1.38	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.348	  0.06	  0.09	1.45267861121465	1.81624302999808	 22.22	 22.24	 25.19	 24.47	12.902	12.990	13.009	12.9666666666744	0.0373333333409391	
89	21/02/2018	11:04:22	 0.576	258.073	-15.000	 0.387	179.962	  1.32	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.344	  0.06	  0.09	1.42323176884383	1.78848997000023	 22.22	 22.24	 25.19	 24.45	12.901	12.990	13.009	12.9666666666744	0.0373333333409391	
90	21/02/2018	11:04:24	 0.576	258.073	-15.000	 0.386	179.995	  1.22	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.341	  0.06	  0.09	1.40114663706299	1.76073690999874	 22.22	 22.24	 25.19	 24.45	12.901	12.990	13.010	12.9670000000042	0.0370000000111759	
91	21/02/2018	11:04:25	 0.576	258.073	-15.000	 0.383	180.029	  1.15	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.338	  0.06	  0.09	1.37707725362816	1.72123933999865	 22.22	 22.24	 25.19	 24.45	12.901	12.991	13.010	12.967333333334	0.0366666666814126	
92	21/02/2018	11:04:27	 0.576	258.073	-15.000	 0.382	180.084	  1.10	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.334	  0.06	  0.09	1.34961466290588	1.69597976999466	 22.22	 22.24	 25.19	 24.46	12.901	12.991	13.010	12.967333333334	0.0366666666814126	
93	21/02/2018	11:04:29	 0.576	258.073	-15.000	 0.381	180.109	  0.93	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.332	  0.06	  0.09	1.33489124172047	1.6774777299961	 22.22	 22.24	 25.20	 24.47	12.900	12.991	13.011	12.967333333334	0.0366666666814126	
94	21/02/2018	11:04:31	 0.576	258.073	-15.000	 0.381	180.130	  0.91	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.329	  0.06	  0.09	1.31280610994145	1.64972466999825	 22.22	 22.24	 25.20	 24.47	12.901	12.991	13.011	12.967333333334	0.0366666666814126	
95	21/02/2018	11:04:33	 0.576	258.073	-15.000	 0.380	180.153	  0.83	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.327	  0.06	  0.09	1.29808268875604	1.63122262999968	 22.22	 22.24	 25.21	 24.45	12.901	12.991	13.012	12.9679999999935	0.0356666666775709	
96	21/02/2018	11:04:34	 0.576	258.073	-15.000	 0.379	180.174	  0.81	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.326	  0.06	  0.09	1.29072097816425	1.61272058999748	 22.22	 22.24	 25.21	 24.46	12.901	12.992	13.012	12.9683333333378	0.0356666666775709	
97	21/02/2018	11:04:36	 0.576	258.073	-15.000	 0.377	180.213	  0.76	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.323	  0.06	  0.09	1.26863584638159	1.59421854999891	 22.22	 22.24	 25.20	 24.47	12.901	12.992	13.012	12.9683333333378	0.0356666666775709	
98	21/02/2018	11:04:38	 0.576	258.073	-15.000	 0.377	180.230	  0.66	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.322	  0.06	  0.09	1.25391242519436	1.57571650999671	 22.22	 22.24	 25.20	 24.47	12.900	12.992	13.012	12.9679999999935	0.0360000000218861	
99	21/02/2018	11:04:40	 0.576	258.073	-15.000	 0.377	180.246	  0.64	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.320	  0.06	  0.09	1.24655071460438	1.56646549000106	 22.22	 22.24	 25.20	 24.47	12.900	12.993	13.012	12.9679999999935	0.0360000000218861	
100	21/02/2018	11:04:41	 0.576	258.073	-15.000	 0.376	180.261	  0.61	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.318	  0.06	  0.09	1.23182729341715	1.54796345000068	 22.22	 22.24	 25.20	 24.44	12.901	12.992	13.012	12.9683333333378	0.0356666666775709	
101	21/02/2018	11:04:43	 0.576	258.073	-15.000	 0.376	180.276	  0.57	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.317	  0.06	  0.09	1.22446558282172	1.52946140999484	 22.22	 22.24	 25.20	 24.44	12.901	12.992	13.012	12.9683333333378	0.0360000000218861	
102	21/02/2018	11:04:45	 0.575	258.073	-15.000	 0.375	180.290	  0.57	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.316	  0.06	  0.09	1.21710387222629	1.52946140999484	 22.22	 22.24	 25.20	 24.44	12.901	12.993	13.013	12.9689999999973	0.0350000000180444	
103	21/02/2018	11:04:46	 0.575	258.073	-15.000	 0.375	180.313	  0.49	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.314	  0.06	  0.09	1.20238045104088	1.51095936999627	 22.22	 22.24	 25.19	 24.43	12.902	12.993	13.013	12.9689999999973	0.0350000000180444	
104	21/02/2018	11:04:49	 0.575	258.073	-15.000	 0.374	180.327	  0.47	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.312	  0.06	  0.09	1.18765702985547	1.49245732999771	 22.22	 22.24	 25.19	 24.42	12.901	12.993	13.013	12.9689999999973	0.0350000000180444	
105	21/02/2018	11:04:53	 0.575	258.073	-15.000	 0.374	180.355	  0.42	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.310	  0.06	  0.09	1.17293360867006	1.47395528999914	 22.22	 22.24	 25.20	 24.44	12.901	12.993	13.013	12.9689999999973	0.0346666666591773	
106	21/02/2018	11:04:56	 0.575	258.073	-15.000	 0.373	180.380	  0.37	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.308	  0.06	  0.09	1.15821018748102	1.45545324999694	 22.22	 22.24	 25.20	 24.46	12.902	12.993	13.013	12.9693333333562	0.0346666666591773	
107	21/02/2018	11:04:57	 0.575	258.073	-15.000	 0.373	180.388	  0.32	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.308	  0.06	  0.09	1.15821018748102	1.45545324999694	 22.22	 22.24	 25.19	 24.47	12.901	12.994	13.014	12.969666666686	0.034333333329414	
108	21/02/2018	11:04:59	 0.575	258.073	-15.000	 0.372	180.396	  0.32	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.307	  0.06	  0.09	1.1508484768874	1.44620222999765	 22.22	 22.24	 25.19	 24.46	12.901	12.993	13.014	12.9693333333271	0.0346666666882811	
109	21/02/2018	11:05:01	 0.575	258.073	-15.000	 0.372	180.411	  0.30	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.306	  0.06	  0.09	1.14348676629561	1.43695120999837	 22.22	 22.24	 25.19	 24.46	12.901	12.994	13.014	12.969666666686	0.034333333329414	
110	21/02/2018	11:05:03	 0.575	258.073	-15.000	 0.372	180.419	  0.27	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.306	  0.06	  0.09	1.14348676629561	1.43695120999837	 22.22	 22.24	 25.19	 24.46	12.901	12.994	13.014	12.969666666686	0.034333333329414	
111	21/02/2018	11:05:04	 0.575	258.073	-15.000	 0.371	180.426	  0.27	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.305	  0.06	  0.09	1.136125055702	1.42770018999909	 22.22	 22.24	 25.19	 24.46	12.901	12.993	13.014	12.9693333333271	0.0346666666882811	
112	21/02/2018	11:05:06	 0.575	258.073	-15.000	 0.371	180.432	  0.25	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.304	  0.06	  0.09	1.1287633451102	1.4184491699998	 22.22	 22.24	 25.19	 24.47	12.902	12.993	13.014	12.969666666686	0.034333333329414	
113	21/02/2018	11:05:08	 0.574	258.073	-15.000	 0.371	180.438	  0.23	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.303	  0.06	  0.09	1.12140163451295	1.40919814999506	 22.22	 22.24	 25.19	 24.47	12.902	12.993	13.014	12.969666666686	0.034333333329414	
114	21/02/2018	11:05:10	 0.574	258.073	-15.000	 0.370	180.443	  0.23	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.303	  0.06	  0.09	1.12140163451295	1.40919814999506	 22.22	 22.24	 25.19	 24.46	12.901	12.994	13.014	12.969666666686	0.034333333329414	
115	21/02/2018	11:05:11	 0.574	258.073	-15.000	 0.370	180.453	  0.18	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.302	  0.06	  0.09	1.11403992392297	1.39994712999942	 22.22	 22.24	 25.19	 24.46	12.901	12.994	13.014	12.969666666686	0.034333333329414	
116	21/02/2018	11:05:13	 0.574	258.073	-15.000	 0.370	180.458	  0.18	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.301	  0.06	  0.09	1.10667821332754	1.3906961099965	 22.22	 22.24	 25.19	 24.47	12.901	12.994	13.014	12.969666666686	0.034333333329414	
117	21/02/2018	11:05:16	 0.574	258.073	-15.000	 0.370	180.463	  0.15	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.301	  0.06	  0.09	1.09931650273757	1.38144509000085	 22.22	 22.24	 25.19	 24.46	12.901	12.994	13.015	12.9700000000157	0.0339999999996508	
118	21/02/2018	11:05:18	 0.574	258.073	-15.000	 0.370	180.465	  0.00	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.559	 0.300	  0.06	  0.09	1.09931650273757	1.38144509000085	 22.22	 22.24	 25.19	 24.47	12.901	12.994	13.014	12.969666666686	0.034333333329414	
119	21/02/2018	11:05:21	 0.574	258.073	-15.000	 0.370	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.300	  0.06	  0.09	1.09931650273757	1.38144509000085	 22.22	 22.24	 25.19	 24.47	12.901	12.994	13.014	12.969666666686	0.034333333329414	
120	21/02/2018	11:05:24	 0.574	258.073	-15.000	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.559	 0.300	  0.06	  0.09	1.09931650273757	1.38144509000085	 22.22	 22.24	 25.19	 24.44	12.901	12.994	13.015	12.9703333333455	0.0339999999996508	
121	21/02/2018	11:05:28	 0.574	258.073	-15.000	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.558	 0.300	  0.06	  0.09	1.10130075439338	1.383938580002	 22.22	 22.24	 25.19	 24.44	12.902	12.994	13.015	12.9703333333455	0.0336666666698875	
122	21/02/2018	11:05:32	 0.574	258.073	-15.000	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.558	 0.300	  0.06	  0.09	1.10130075439338	1.37468755999907	 22.22	 22.24	 25.19	 24.44	12.901	12.994	13.014	12.969666666686	0.034333333329414	
123	21/02/2018	11:05:36	 0.574	258.073	-15.000	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.558	 0.299	  0.06	  0.09	1.09195479214213	1.37219406999793	 22.22	 22.24	 25.19	 24.43	12.902	12.994	13.014	12.9700000000157	0.0339999999996508	
124	21/02/2018	11:05:39	 0.674	257.947	-6.437	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.560	 0.299	  0.06	  0.09	1.08997054048814	1.36970057999861	 22.22	 22.24	 25.19	 24.44	12.902	12.994	13.014	12.9700000000157	0.0339999999996508	
125	21/02/2018	11:05:40	 0.698	257.844	-4.372	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.562	 0.299	  0.06	  0.09	1.08600203717833	1.36471359999996	 22.22	 22.24	 25.19	 24.43	12.901	12.994	13.014	12.9700000000157	0.0336666666698875	
126	21/02/2018	11:05:42	 0.706	257.750	-4.032	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.565	 0.299	  0.06	  0.09	1.08004928221271	1.35473963999902	 22.22	 22.24	 25.19	 24.44	12.902	12.994	13.014	12.9700000000157	0.0339999999996508	
127	21/02/2018	11:05:44	 0.713	257.650	-3.783	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.567	 0.299	  0.06	  0.09	1.07608077890109	1.3522461499997	 22.22	 22.24	 25.20	 24.44	12.902	12.994	13.015	12.9703333333455	0.0336666666698875	
128	21/02/2018	11:05:46	 0.719	257.552	-3.738	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.571	 0.299	  0.06	  0.09	1.06814377227965	1.34227218999877	 22.22	 22.24	 25.20	 24.44	12.901	12.995	13.014	12.9700000000157	0.0336666666698875	
129	21/02/2018	11:05:47	 0.729	257.452	-3.701	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.574	 0.299	  0.06	  0.09	1.06219101731585	1.33479172000079	 22.22	 22.24	 25.20	 24.45	12.903	12.995	13.014	12.9706666666752	0.0333333333401242	
130	21/02/2018	11:05:49	 0.733	257.266	-3.691	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.578	 0.299	  0.06	  0.09	1.0542540106926	1.32481775999804	 22.22	 22.24	 25.20	 24.45	12.903	12.995	13.015	12.971000000005	0.033000000010361	
131	21/02/2018	11:05:51	 0.737	257.181	-3.689	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.581	 0.299	  0.06	  0.09	1.0483012557288	1.31733729000007	 22.22	 22.24	 25.20	 24.44	12.903	12.995	13.015	12.971000000005	0.0333333333401242	
132	21/02/2018	11:05:53	 0.741	257.086	-3.691	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.584	 0.299	  0.06	  0.09	1.04234850076318	1.30736332999913	 22.22	 22.24	 25.20	 24.43	12.902	12.995	13.015	12.9706666666752	0.0333333333401242	
133	21/02/2018	11:05:54	 0.743	256.992	-3.692	 0.371	180.465	  0.00	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.588	 0.299	  0.06	  0.09	1.03441149414175	1.29988285999934	 22.22	 22.24	 25.23	 24.44	12.903	12.995	13.015	12.971000000005	0.033000000010361	
134	21/02/2018	11:05:56	 0.744	256.893	-3.693	 0.371	180.462	 -0.16	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.591	 0.299	  0.06	  0.09	1.02845873917613	1.29240238999955	 22.22	 22.24	 25.23	 24.44	12.903	12.995	13.015	12.971000000005	0.033000000010361	
135	21/02/2018	11:05:58	 0.747	256.793	-3.694	 0.371	180.457	 -0.21	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.594	 0.299	  0.06	  0.09	1.02250598421051	1.28492191999976	 22.22	 22.24	 25.20	 24.47	12.903	12.996	13.015	12.9713333333348	0.0326666666805977	
136	21/02/2018	11:06:00	 0.750	256.689	-3.688	 0.371	180.451	 -0.24	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.597	 0.299	  0.06	  0.09	1.01655322924489	1.27744144999997	 22.22	 22.24	 25.20	 24.47	12.903	12.996	13.016	12.9716666666791	0.0323333333362825	
137	21/02/2018	11:06:01	 0.753	256.588	-3.686	 0.372	180.445	 -0.27	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.601	 0.299	  0.06	  0.09	1.00861622262528	1.26497399999971	 22.22	 22.24	 25.21	 24.46	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
138	21/02/2018	11:06:03	 0.760	256.493	-3.697	 0.373	180.439	 -0.29	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.604	 0.299	  0.06	  0.09	1.00266346765784	1.25749353000174	 22.22	 22.24	 25.23	 24.45	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
139	21/02/2018	11:06:05	 0.765	256.296	-3.695	 0.375	180.431	 -0.33	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.608	 0.300	  0.06	  0.09	1.00208817163366	1.25926408000305	 22.22	 22.24	 25.21	 24.43	12.903	12.996	13.016	12.9716666666791	0.0320000000065193	
140	21/02/2018	11:06:07	 0.768	256.192	-3.693	 0.376	180.415	 -0.34	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.610	 0.300	  0.06	  0.09	0.994151165012227	1.24929012000212	 22.22	 22.24	 25.20	 24.44	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
141	21/02/2018	11:06:08	 0.771	256.092	-3.691	 0.377	180.406	 -0.39	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.615	 0.301	  0.06	  0.09	0.995560120638402	1.25106066999979	 22.22	 22.24	 25.21	 24.44	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
142	21/02/2018	11:06:10	 0.773	255.992	-3.718	 0.379	180.397	 -0.39	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.618	 0.301	  0.06	  0.09	0.989607365670963	1.24358019999818	 22.22	 22.24	 25.23	 24.44	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
143	21/02/2018	11:06:12	 0.775	255.893	-3.718	 0.380	180.387	 -0.42	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.621	 0.302	  0.06	  0.09	0.989032069645873	1.24285726000016	 22.22	 22.24	 25.21	 24.44	12.904	12.996	13.016	12.9723333333386	0.031666666676756	
144	21/02/2018	11:06:13	 0.778	255.802	-3.703	 0.382	180.368	 -0.41	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.624	 0.303	  0.06	  0.09	0.990441025271139	1.24462780999784	 22.22	 22.24	 25.20	 24.45	12.904	12.996	13.016	12.9723333333386	0.031666666676756	
145	21/02/2018	11:06:15	 0.781	255.699	-3.700	 0.383	180.357	 -0.44	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.628	 0.304	  0.06	  0.09	0.991849980901861	1.24390486999982	 22.22	 22.24	 25.22	 24.45	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
146	21/02/2018	11:06:17	 0.784	255.604	-3.697	 0.384	180.347	 -0.45	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.632	 0.305	  0.06	  0.09	0.991274684874043	1.24567542000113	 22.22	 22.24	 25.22	 24.45	12.904	12.996	13.016	12.9720000000088	0.0320000000065193	
147	21/02/2018	11:06:19	 0.789	255.492	-3.697	 0.385	180.335	 -0.47	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.635	 0.306	  0.06	  0.09	0.992683640500218	1.24495247999766	 22.22	 22.24	 25.22	 24.45	12.904	12.996	13.016	12.9720000000088	0.031666666676756	
148	21/02/2018	11:06:20	 0.795	255.384	-3.695	 0.387	180.322	 -0.46	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.639	 0.307	  0.06	  0.09	0.992108344473309	1.24672302999898	 22.22	 22.24	 25.24	 24.45	12.905	12.997	13.016	12.9726666666684	0.0313333333469927	
149	21/02/2018	11:06:22	 0.799	255.268	-3.709	 0.388	180.310	 -0.48	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.642	 0.308	  0.06	  0.09	0.993517300100393	1.24849357999847	 22.22	 22.24	 25.21	 24.45	12.905	12.997	13.016	12.9723333333386	0.031666666676756	
150	21/02/2018	11:06:24	 0.802	255.162	-3.709	 0.391	180.297	 -0.50	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.646	 0.308	  0.06	  0.09	0.99095775241949	1.24527715000113	 22.22	 22.24	 25.20	 24.45	12.905	12.997	13.016	12.9726666666684	0.0313333333469927	
151	21/02/2018	11:06:26	 0.804	255.065	-3.699	 0.392	180.272	 -0.53	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.650	 0.310	  0.06	  0.09	0.992366708047484	1.24704770000062	 22.22	 22.24	 25.21	 24.42	12.905	12.997	13.016	12.9726666666684	0.0313333333469927	
152	21/02/2018	11:06:28	 0.807	254.961	-3.692	 0.394	180.258	 -0.53	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.654	 0.311	  0.06	  0.09	0.991791412018756	1.24383126999965	 22.22	 22.24	 25.20	 24.43	12.905	12.998	13.016	12.9730000000127	0.0313333333469927	
153	21/02/2018	11:06:29	 0.810	254.854	-3.698	 0.395	180.245	 -0.52	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.658	 0.313	  0.06	  0.09	0.998577826585461	1.25235935000273	 22.22	 22.24	 25.21	 24.43	12.905	12.997	13.016	12.9726666666684	0.0313333333469927	
154	21/02/2018	11:06:31	 0.814	254.754	-3.707	 0.396	180.232	 -0.52	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.662	 0.314	  0.06	  0.09	0.998002530554913	1.26338091999969	 22.22	 22.24	 25.20	 24.44	12.905	12.998	13.016	12.9730000000127	0.0310000000026776	
155	21/02/2018	11:06:33	 0.819	254.651	-3.714	 0.399	180.218	 -0.53	 0.213	207.398	 -1.00	 0.197	193.076	 -3.00	 0.665	 0.315	  0.06	  0.09	0.997427234530733	1.26265797999622	 22.22	 22.24	 25.21	 24.47	12.906	12.998	13.016	12.9733333333425	0.0306666666729143	
156	21/02/2018	11:06:35	 0.828	254.453	-3.701	 0.400	180.193	 -0.54	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.669	 0.317	  0.06	  0.09	1.00619790075143	1.26193503999821	 22.22	 22.24	 25.20	 24.46	12.906	12.998	13.016	12.9733333333425	0.0306666666729143	
157	21/02/2018	11:06:36	 0.831	254.349	-3.702	 0.401	180.180	 -0.55	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.674	 0.318	  0.06	  0.09	1.00363835306962	1.26121210000201	 22.22	 22.24	 25.20	 24.44	12.905	12.998	13.016	12.9730000000127	0.0306666666729143	
158	21/02/2018	11:06:38	 0.833	254.246	-3.704	 0.402	180.165	 -0.56	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.677	 0.319	  0.06	  0.09	1.00107880538417	1.26724669000214	 22.22	 22.24	 25.21	 24.43	12.906	12.998	13.016	12.9733333333425	0.0306666666729143	
159	21/02/2018	11:06:40	 0.837	254.142	-3.702	 0.404	180.152	 -0.56	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.682	 0.320	  0.06	  0.09	1.00248776101398	1.25976622000235	 22.22	 22.24	 25.21	 24.42	12.906	12.998	13.016	12.9733333333425	0.0306666666729143	
160	21/02/2018	11:06:42	 0.840	254.051	-3.706	 0.407	180.125	 -0.58	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.685	 0.322	  0.06	  0.09	1.01862013782556	1.28003880999859	 22.22	 22.24	 25.20	 24.43	12.907	12.998	13.016	12.9736666666722	0.030333333343151	
161	21/02/2018	11:06:43	 0.844	253.951	-3.712	 0.408	180.112	 -0.56	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.690	 0.324	  0.06	  0.09	1.01606059014557	1.27682238000125	 22.22	 22.24	 25.21	 24.44	12.907	12.998	13.016	12.9736666666722	0.030333333343151	
162	21/02/2018	11:06:45	 0.847	253.856	-3.708	 0.409	180.098	 -0.58	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.693	 0.325	  0.06	  0.09	1.01746954577175	1.2853504600007	 22.22	 22.24	 25.21	 24.44	12.907	12.998	13.016	12.9736666666722	0.030333333343151	
163	21/02/2018	11:06:47	 0.853	253.752	-3.706	 0.411	180.084	 -0.56	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.698	 0.327	  0.06	  0.09	1.02227170868355	1.28462752000087	 22.22	 22.24	 25.21	 24.44	12.908	12.999	13.016	12.9743333333317	0.0296666666836245	
164	21/02/2018	11:06:49	 0.859	253.640	-3.709	 0.412	180.069	 -0.57	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.702	 0.328	  0.06	  0.09	1.02169641265573	1.28390458000104	 22.22	 22.24	 25.21	 24.44	12.908	12.998	13.016	12.974000000002	0.0296666666836245	
165	21/02/2018	11:06:50	 0.862	253.537	-3.703	 0.415	180.055	 -0.57	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.706	 0.329	  0.06	  0.09	1.0191368649721	1.28068815000006	 22.22	 22.24	 25.21	 24.44	12.907	12.999	13.016	12.974000000002	0.0300000000133878	
166	21/02/2018	11:06:52	 0.865	253.438	-3.714	 0.417	180.026	 -0.59	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.710	 0.331	  0.06	  0.09	1.02790753119552	1.29170972000247	 22.22	 22.24	 25.21	 24.44	12.908	12.999	13.016	12.9743333333317	0.0296666666836245	
167	21/02/2018	11:06:54	 0.868	253.344	-3.712	 0.418	180.011	 -0.60	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.714	 0.332	  0.06	  0.09	1.03270969410551	1.29774431000078	 22.23	 22.24	 25.21	 24.44	12.908	12.999	13.016	12.9743333333317	0.0296666666836245	
168	21/02/2018	11:06:56	 0.871	253.246	-3.704	 0.420	179.998	 -0.61	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.719	 0.335	  0.06	  0.09	1.03751185701367	1.30377889999909	 22.23	 22.24	 25.21	 24.44	12.907	12.999	13.016	12.974000000002	0.0296666666836245	
169	21/02/2018	11:06:57	 0.879	253.138	-3.711	 0.422	179.980	 -0.59	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.723	 0.337	  0.06	  0.09	1.04429827157946	1.31230697999854	 22.23	 22.24	 25.21	 24.44	12.908	12.999	13.016	12.9743333333317	0.0296666666836245	
170	21/02/2018	11:06:59	 0.884	252.935	-3.696	 0.424	179.953	 -0.59	 0.213	207.398	 -1.00	 0.198	193.076	 -3.00	 0.728	 0.338	  0.06	  0.09	1.04372297555346	1.31158404000053	 22.23	 22.24	 25.21	 24.44	12.908	13.000	13.016	12.9746666666615	0.0293333333538612	
