Record number	date	time	Radial Pump P(MPa)	Radial Pump V(mL)	Radial Pump Q(mL/m)	Axial Pump P(MPa)	Axial Pump V(mL)	Axial Pump Q(mL/m)	Bottom Pore Pump P(MPa)	Bottom Pore Pump V(mL)	Bottom Pore Pump Q(mL/m)	Top Pore Pump P(MPa)	Top Pore Pump V(mL)	Top Pore Pump Q(mL/m)	Radial Pressure(MPa)	Axial Pressure(MPa)	Top Pore Pressure(MPa)	Bottom Pore Pressure(MPa)	Calculated Axial Stress(MPa)	Calculated Axial Load(kN)	T Cap reg(°C)	T Body reg(°C)	Top Temperature(°C)	Bottom Temperature (°C)	Deformation 1(mm)	Deformation 2(mm)	Deformation 3(mm)	Average Deformation(mm)	Relative Average Deformation(mm)	
2428	31/03/2017	13:31:16	 8.635	150.940	 5.530	 3.802	179.628	   0.0	 1.992	168.071	  0.22	 0.199	146.841	 -1.47	 8.793	 3.644	  1.90	  1.91	9.3785485978151	11.7929397800035	 23.99	 23.87	 26.39	 25.94	12.179	12.366	11.914	12.1530000000057	1.21900000001187	
2429	31/03/2017	13:31:18	 8.624	151.150	 4.941	 3.783	179.651	   0.0	 1.960	168.083	  0.23	 0.199	146.841	 -1.47	 8.766	 3.624	  1.88	  1.89	9.28744872832613	11.6709795699717	 23.99	 23.87	 26.39	 25.94	12.179	12.366	11.914	12.1530000000057	1.21900000001187	
2430	31/03/2017	13:31:20	 8.694	151.222	 4.558	 3.773	179.652	   0.0	 1.948	168.088	  0.23	 0.199	146.841	 -1.47	 8.741	 3.621	  1.85	  1.87	9.31241034029517	11.7123212900187	 23.99	 23.87	 26.39	 25.93	12.179	12.366	11.914	12.1526666666614	1.21933333335619	
2431	31/03/2017	13:31:22	 8.496	151.461	 5.525	 3.773	179.657	   0.6	 1.919	168.100	  0.23	 0.199	146.841	 -1.47	 8.707	 3.606	  1.83	  1.85	9.24397089854756	11.6163435899653	 23.99	 23.87	 26.39	 25.93	12.179	12.366	11.914	12.1530000000057	1.21900000001187	
2432	31/03/2017	13:31:24	 8.641	151.559	 4.003	 3.737	179.686	   0.0	 1.904	168.107	  0.24	 0.199	146.841	 -1.47	 8.681	 3.586	  1.81	  1.83	9.18769533040177	11.5456254599994	 23.99	 23.87	 26.38	 25.94	12.179	12.366	11.915	12.1533333333355	1.21866666668211	
2433	31/03/2017	13:31:26	 8.622	151.773	 4.962	 3.735	179.686	   0.0	 1.874	168.119	  0.23	 0.199	146.841	 -1.47	 8.653	 3.584	  1.79	  1.81	9.21464119397569	11.5894606699876	 23.99	 23.87	 26.39	 25.94	12.179	12.366	11.914	12.1530000000057	1.21900000001187	
2434	31/03/2017	13:31:29	 8.493	151.926	 5.573	 3.735	179.693	   0.5	 1.858	168.126	  0.25	 0.199	146.841	 -1.47	 8.619	 3.569	  1.77	  1.79	9.17763284631656	11.4959764600062	 23.99	 23.87	 26.38	 25.94	12.179	12.366	11.914	12.1530000000057	1.21900000001187	
2435	31/03/2017	13:31:31	 8.571	152.016	 3.691	 3.702	179.716	   0.0	 1.842	168.133	  0.25	 0.199	146.841	 -1.47	 8.594	 3.550	  1.75	  1.77	9.09133513973211	11.4152843699703	 23.99	 23.87	 26.38	 25.93	12.180	12.366	11.915	12.1536666666652	1.21833333335235	
2436	31/03/2017	13:31:33	 8.457	152.245	 4.522	 3.699	179.716	   0.0	 1.814	168.145	  0.25	 0.199	146.841	 -1.47	 8.563	 3.548	  1.73	  1.75	9.12820226157783	11.4758510699903	 23.99	 23.87	 26.39	 25.93	12.179	12.366	11.915	12.1533333333355	1.21866666668211	
2437	31/03/2017	13:31:35	 8.485	152.353	 4.524	 3.697	179.726	   0.6	 1.799	168.152	  0.27	 0.199	146.841	 -1.47	 8.533	 3.535	  1.71	  1.72	9.09202757352614	11.4378729799937	 23.99	 23.87	 26.39	 25.92	12.179	12.366	11.915	12.1533333333355	1.21866666668211	
2438	31/03/2017	13:31:37	 8.467	152.587	 5.577	 3.676	179.740	   0.0	 1.766	168.166	  0.26	 0.199	146.841	 -1.47	 8.509	 3.518	  1.69	  1.70	9.01450053315784	11.3279819499876	 23.99	 23.87	 26.39	 25.92	12.180	12.366	11.915	12.1536666666652	1.21833333335235	
2439	31/03/2017	13:31:39	 8.300	152.745	 4.990	 3.669	179.743	   0.0	 1.751	168.174	  0.27	 0.199	146.841	 -1.47	 8.478	 3.518	  1.66	  1.68	9.08394934108946	11.415254099993	 23.99	 23.87	 26.39	 25.92	12.179	12.366	11.915	12.1533333333355	1.21866666668211	
2440	31/03/2017	13:31:42	 8.434	152.815	 3.821	 3.646	179.765	   0.6	 1.735	168.182	  0.28	 0.199	146.841	 -1.47	 8.450	 3.496	  1.64	  1.66	8.96961374775856	11.2680343199609	 23.99	 23.87	 26.39	 25.92	12.180	12.366	11.915	12.1536666666652	1.21833333335235	
2441	31/03/2017	13:31:44	 8.361	153.028	 3.613	 3.641	179.765	   0.0	 1.708	168.195	  0.29	 0.199	146.841	 -1.47	 8.422	 3.491	  1.62	  1.64	8.98836424115871	11.2951380400045	 23.99	 23.87	 26.39	 25.91	12.180	12.367	11.915	12.153999999995	1.21800000002258	
2442	31/03/2017	13:31:46	 8.324	153.142	 4.007	 3.636	179.778	   0.6	 1.694	168.202	  0.28	 0.199	146.841	 -1.47	 8.389	 3.474	  1.60	  1.62	8.9286954656709	11.1998832800018	 23.99	 23.87	 26.39	 25.91	12.180	12.367	11.915	12.153999999995	1.21800000002258	
2443	31/03/2017	13:31:48	 8.315	153.365	 3.828	 3.612	179.790	   0.0	 1.664	168.217	  0.29	 0.199	146.841	 -1.47	 8.365	 3.463	  1.58	  1.60	8.89533868886065	11.1782384099643	 23.99	 23.87	 26.39	 25.91	12.181	12.366	11.915	12.153999999995	1.21800000002258	
2444	31/03/2017	13:31:50	 8.156	153.511	 5.451	 3.612	179.790	   0.5	 1.650	168.224	  0.29	 0.199	146.841	 -1.47	 8.335	 3.458	  1.56	  1.58	8.91805768554332	11.2067880099785	 23.99	 23.87	 26.39	 25.92	12.180	12.366	11.915	12.1536666666652	1.21833333335235	
2445	31/03/2017	13:31:52	 8.170	153.708	 3.614	 3.584	179.818	   0.0	 1.621	168.240	  0.30	 0.199	146.841	 -1.47	 8.309	 3.432	  1.54	  1.56	8.77344159025233	11.0250576399849	 23.99	 23.87	 26.39	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2446	31/03/2017	13:31:55	 8.232	153.800	 4.291	 3.574	179.821	   0.0	 1.605	168.248	  0.31	 0.199	146.841	 -1.47	 8.281	 3.427	  1.51	  1.53	8.79699424655701	11.0671222999954	 23.99	 23.87	 26.39	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2447	31/03/2017	13:31:57	 8.041	154.038	 4.588	 3.574	179.821	   0.0	 1.574	168.263	  0.31	 0.199	146.841	 -1.47	 8.246	 3.426	  1.50	  1.52	8.85908134389319	11.1326759799995	 23.99	 23.87	 26.39	 25.91	12.180	12.367	11.916	12.1543333333248	1.21766666669282	
2448	31/03/2017	13:31:59	 8.182	154.131	 4.064	 3.570	179.833	   0.3	 1.561	168.272	  0.32	 0.199	146.841	 -1.47	 8.226	 3.415	  1.48	  1.49	8.80760793860827	11.0679924399883	 23.99	 23.87	 26.39	 25.91	12.180	12.367	11.915	12.153999999995	1.21800000002258	
2449	31/03/2017	13:32:01	 8.011	154.289	 5.077	 3.556	179.842	   0.3	 1.549	168.280	  0.33	 0.199	146.841	 -1.47	 8.196	 3.398	  1.45	  1.47	8.75216603005538	10.9990448600001	 23.99	 23.87	 26.39	 25.91	12.181	12.367	11.915	12.1543333333248	1.21766666669282	
2450	31/03/2017	13:32:03	 7.991	154.523	 3.848	 3.542	179.853	   0.2	 1.516	168.299	  0.33	 0.199	146.841	 -1.47	 8.164	 3.389	  1.43	  1.45	8.74940668765339	10.9955773599795	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.915	12.1543333333248	1.21766666669282	
2451	31/03/2017	13:32:05	 8.113	154.601	 3.631	 3.536	179.859	   0.3	 1.499	168.309	  0.34	 0.199	146.841	 -1.47	 8.141	 3.378	  1.41	  1.43	8.7140656591946	10.9504434699775	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2452	31/03/2017	13:32:08	 7.965	154.766	 5.120	 3.519	179.872	   0.2	 1.482	168.318	  0.34	 0.199	146.841	 -1.47	 8.110	 3.367	  1.39	  1.41	8.69459864399687	10.9259804399917	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2453	31/03/2017	13:32:10	 7.952	154.983	 4.261	 3.511	179.879	   0.2	 1.452	168.338	  0.36	 0.199	146.841	 -1.47	 8.081	 3.356	  1.37	  1.39	8.68306863542239	10.9114913700178	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2454	31/03/2017	13:32:12	 8.005	155.087	 3.648	 3.496	179.892	   0.2	 1.436	168.348	  0.36	 0.199	146.841	 -1.47	 8.056	 3.344	  1.35	  1.37	8.63242888974492	10.8478554400208	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2455	31/03/2017	13:32:14	 7.937	155.215	 4.149	 3.489	179.899	   0.2	 1.407	168.358	  0.37	 0.199	146.841	 -1.47	 8.025	 3.331	  1.33	  1.35	8.59823845331266	10.8048903699819	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2456	31/03/2017	13:32:16	 7.935	155.438	 4.692	 3.475	179.911	   0.2	 1.392	168.378	  0.38	 0.199	146.841	 -1.47	 7.997	 3.321	  1.31	  1.32	8.5801803937502	10.7971588300134	 23.99	 23.87	 26.37	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2457	31/03/2017	13:32:19	 7.834	155.581	 5.188	 3.467	179.917	   0.3	 1.374	168.390	  0.40	 0.199	146.841	 -1.47	 7.970	 3.310	  1.28	  1.30	8.55277637190011	10.7392328200076	 23.99	 23.87	 26.38	 25.92	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2458	31/03/2017	13:32:21	 7.861	155.710	 4.188	 3.449	179.932	   0.2	 1.356	168.403	  0.40	 0.199	146.841	 -1.47	 7.937	 3.298	  1.26	  1.28	8.52991614940402	10.7190338299843	 23.99	 23.87	 26.39	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2459	31/03/2017	13:32:23	 7.846	155.944	 4.136	 3.442	179.939	   0.2	 1.324	168.424	  0.40	 0.199	146.841	 -1.47	 7.914	 3.287	  1.24	  1.26	8.49457512095978	10.6746228800184	 23.99	 23.87	 26.38	 25.91	12.181	12.367	11.916	12.1546666666836	1.21733333333395	
2460	31/03/2017	13:32:25	 7.676	156.086	 5.052	 3.426	179.951	   0.2	 1.308	168.436	  0.41	 0.199	146.841	 -1.47	 7.885	 3.276	  1.22	  1.24	8.47113960243587	10.6451728700049	 23.99	 23.87	 26.37	 25.90	12.182	12.367	11.916	12.1550000000134	1.21700000000419	
2461	31/03/2017	13:32:27	 7.836	156.170	 3.684	 3.418	179.958	   0.2	 1.281	168.447	  0.43	 0.199	146.841	 -1.47	 7.855	 3.265	  1.20	  1.22	8.44968833554594	10.6182163499907	 23.99	 23.87	 26.38	 25.90	12.183	12.367	11.916	12.1553333333432	1.21666666667443	
2462	31/03/2017	13:32:30	 7.793	156.397	 3.897	 3.404	179.971	   0.2	 1.266	168.470	  0.44	 0.199	146.841	 -1.47	 7.832	 3.252	  1.18	  1.20	8.39962388592539	10.5553033600154	 23.99	 23.87	 26.37	 25.90	12.182	12.367	11.916	12.1550000000134	1.21700000000419	
2463	31/03/2017	13:32:32	 7.673	156.534	 4.750	 3.397	179.977	   0.2	 1.250	168.481	  0.44	 0.199	146.841	 -1.47	 7.801	 3.241	  1.16	  1.18	8.38015687072766	10.5308403300296	 23.99	 23.87	 26.38	 25.90	12.182	12.367	11.916	12.1550000000134	1.21700000000419	
2464	31/03/2017	13:32:34	 7.732	156.628	 3.697	 3.382	179.991	   0.2	 1.235	168.493	  0.44	 0.199	146.841	 -1.47	 7.773	 3.230	  1.14	  1.16	8.35473710051156	10.4988968299876	 23.99	 23.87	 26.37	 25.89	12.182	12.367	11.916	12.1550000000134	1.21700000000419	
2465	31/03/2017	13:32:36	 7.697	156.890	 3.980	 3.373	179.997	   0.2	 1.201	168.522	  0.48	 0.199	146.841	 -1.47	 7.747	 3.218	  1.12	  1.13	8.31798711643205	10.4527153300005	 23.99	 23.87	 26.38	 25.89	12.182	12.367	11.916	12.1550000000134	1.21700000000419	
2466	31/03/2017	13:32:38	 7.613	157.019	 4.796	 3.359	180.010	   0.2	 1.186	168.534	  0.48	 0.199	146.841	 -1.47	 7.716	 3.207	  1.09	  1.11	8.29852010121976	10.4264817499788	 23.99	 23.87	 26.37	 25.88	12.183	12.367	11.917	12.1556666666729	1.21633333334466	
2467	31/03/2017	13:32:40	 7.592	157.132	 4.884	 3.351	180.017	   0.2	 1.158	168.562	  0.49	 0.199	146.841	 -1.47	 7.693	 3.197	  1.08	  1.09	8.27054078335641	10.39309237001	 23.99	 23.87	 26.37	 25.88	12.182	12.367	11.917	12.1553333333432	1.21666666667443	
2468	31/03/2017	13:32:43	 7.444	157.369	 5.342	 3.336	180.029	   0.3	 1.143	168.574	  0.51	 0.199	146.841	 -1.47	 7.664	 3.186	  1.05	  1.07	8.2471052648616	10.3618718100188	 23.99	 23.87	 26.37	 25.89	12.183	12.367	11.917	12.1556666666729	1.21633333334466	
2469	31/03/2017	13:32:45	 7.583	157.474	 3.930	 3.321	180.037	   0.2	 1.127	168.589	  0.52	 0.199	146.841	 -1.47	 7.633	 3.174	  1.03	  1.05	8.22027653902478	10.3399022699887	 23.99	 23.87	 26.37	 25.90	12.183	12.367	11.917	12.1556666666729	1.21633333334466	
2470	31/03/2017	13:32:47	 7.565	157.702	 4.881	 3.312	180.050	   0.3	 1.097	168.619	  0.54	 0.199	146.841	 -1.47	 7.609	 3.162	  1.01	  1.03	8.1795580516191	10.2769892799843	 23.99	 23.87	 26.37	 25.88	12.182	12.368	11.917	12.1556666666729	1.21633333334466	
2471	31/03/2017	13:32:49	 7.403	157.871	 5.404	 3.298	180.062	   0.2	 1.082	168.634	  0.55	 0.199	146.841	 -1.47	 7.580	 3.153	  0.99	  1.01	8.16009103642136	10.2542968000198	 23.99	 23.87	 26.37	 25.89	12.183	12.368	11.917	12.1560000000027	1.2160000000149	
2472	31/03/2017	13:32:52	 7.402	158.085	 3.786	 3.293	180.068	   0.2	 1.052	168.664	  0.57	 0.199	146.841	 -1.47	 7.553	 3.141	  0.97	  0.99	8.13127805895056	10.2180892600154	 23.99	 23.87	 26.37	 25.88	12.183	12.367	11.917	12.1556666666729	1.21633333334466	
2473	31/03/2017	13:32:54	 7.473	158.167	 3.753	 3.276	180.081	   0.2	 1.039	168.679	  0.59	 0.199	146.841	 -1.47	 7.528	 3.130	  0.95	  0.97	8.09990553380339	10.1786652900046	 23.99	 23.87	 26.37	 25.88	12.183	12.368	11.917	12.1560000000027	1.2160000000149	
2474	31/03/2017	13:32:56	 7.379	158.308	 4.401	 3.270	180.088	   0.2	 1.023	168.696	  0.61	 0.199	146.841	 -1.47	 7.496	 3.118	  0.93	  0.95	8.08581597749435	10.1517087699758	 23.99	 23.87	 26.37	 25.88	12.183	12.368	11.917	12.1560000000027	1.2160000000149	
2475	31/03/2017	13:32:58	 7.334	158.415	 3.803	 3.252	180.105	   0.4	 0.991	168.715	  0.62	 0.199	146.841	 -1.47	 7.473	 3.106	  0.91	  0.93	8.02499660999456	10.0845317399799	 23.99	 23.87	 26.36	 25.88	12.183	12.368	11.917	12.1563333333324	1.21566666668514	
2476	31/03/2017	13:33:00	 7.369	158.662	 4.575	 3.239	180.115	   0.3	 0.976	168.751	  0.65	 0.199	146.841	 -1.47	 7.442	 3.090	  0.89	  0.91	7.98088491530507	10.0290992199734	 23.99	 23.87	 26.36	 25.88	12.184	12.368	11.918	12.1566666666768	1.21533333334082	
2477	31/03/2017	13:33:02	 7.326	158.793	 4.444	 3.226	180.124	   0.0	 0.961	168.769	  0.66	 0.199	146.841	 -1.47	 7.417	 3.083	  0.87	  0.89	7.97953452857473	10.0274022699887	 23.99	 23.87	 26.36	 25.89	12.184	12.368	11.918	12.1566666666768	1.21533333334082	
2478	31/03/2017	13:33:05	 7.328	159.006	 5.508	 3.225	180.129	   0.3	 0.933	168.805	  0.68	 0.199	146.841	 -1.47	 7.395	 3.074	  0.85	  0.87	7.94617775174993	9.98548480996396	 23.99	 23.87	 26.36	 25.88	12.184	12.368	11.918	12.1566666666768	1.21533333334082	
2479	31/03/2017	13:33:07	 7.147	159.159	 4.557	 3.203	180.145	   0.3	 0.919	168.823	  0.70	 0.199	146.841	 -1.47	 7.360	 3.058	  0.83	  0.85	7.90801881206426	9.93753275999916	 23.99	 23.87	 26.36	 25.88	12.184	12.368	11.918	12.1566666666768	1.21533333334082	
2480	31/03/2017	13:33:09	 7.168	159.231	 3.779	 3.197	180.153	   0.0	 0.892	168.841	  0.71	 0.199	146.841	 -1.47	 7.337	 3.052	  0.81	  0.83	7.91940759482532	9.95184435996634	 23.99	 23.87	 26.36	 25.88	12.184	12.368	11.918	12.1566666666768	1.21533333334082	
2481	31/03/2017	13:33:11	 7.254	159.446	 3.622	 3.192	180.160	   0.4	 0.878	168.879	  0.74	 0.199	146.841	 -1.47	 7.312	 3.039	  0.79	  0.81	7.8546197240139	9.87042932999611	 23.99	 23.87	 26.36	 25.88	12.184	12.368	11.918	12.1566666666768	1.21533333334082	
2482	31/03/2017	13:33:13	 7.173	159.583	 4.962	 3.169	180.176	   0.3	 0.864	168.899	  0.76	 0.199	146.841	 -1.47	 7.280	 3.027	  0.77	  0.79	7.83854591607087	9.85771080997074	 23.99	 23.87	 26.35	 25.88	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2483	31/03/2017	13:33:15	 7.154	159.813	 4.411	 3.167	180.181	   0.3	 0.835	168.941	  0.77	 0.199	146.841	 -1.47	 7.258	 3.018	  0.75	  0.77	7.82784956708929	9.80903581998427	 23.99	 23.87	 26.36	 25.88	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2484	31/03/2017	13:33:18	 7.123	159.932	 3.582	 3.145	180.199	   0.3	 0.820	168.964	  0.81	 0.199	146.841	 -1.47	 7.231	 3.003	  0.73	  0.75	7.7590931929517	9.76036083001236	 23.99	 23.87	 26.35	 25.86	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2485	31/03/2017	13:33:20	 7.130	160.045	 3.995	 3.141	180.200	   0.0	 0.805	168.986	  0.82	 0.199	146.841	 -1.47	 7.201	 2.999	  0.71	  0.73	7.7891739002298	9.80065493997245	 23.99	 23.87	 26.35	 25.87	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2486	31/03/2017	13:33:22	 7.122	160.267	 4.345	 3.134	180.212	   0.5	 0.778	169.031	  0.85	 0.199	146.841	 -1.47	 7.177	 2.985	  0.69	  0.71	7.73373199166235	9.7284909299924	 23.99	 23.87	 26.35	 25.86	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2487	31/03/2017	13:33:24	 6.951	160.430	 5.360	 3.118	180.223	   0.0	 0.763	169.055	  0.88	 0.199	146.841	 -1.47	 7.149	 2.972	  0.67	  0.69	7.69358880028449	9.66807143000187	 23.99	 23.87	 26.36	 25.86	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2488	31/03/2017	13:33:26	 6.958	160.483	 3.593	 3.113	180.227	   0.3	 0.734	169.076	  0.89	 0.199	146.841	 -1.47	 7.123	 2.968	  0.65	  0.67	7.71573250095389	9.695898090009	 23.99	 23.87	 26.35	 25.86	12.185	12.368	11.918	12.1570000000065	1.21500000001106	
2489	31/03/2017	13:33:28	 7.040	160.721	 3.825	 3.103	180.237	   0.4	 0.721	169.127	  0.94	 0.199	146.841	 -1.47	 7.099	 2.951	  0.64	  0.65	7.63820546057832	9.59847450998495	 23.99	 23.87	 26.35	 25.85	12.186	12.369	11.918	12.1576666666806	1.21433333333698	
2490	31/03/2017	13:33:31	 6.945	160.867	 4.630	 3.081	180.252	   0.0	 0.708	169.152	  0.96	 0.199	146.841	 -1.47	 7.068	 2.942	  0.62	  0.64	7.63346186656418	9.59999398997752	 23.99	 23.87	 26.35	 25.86	12.186	12.368	11.918	12.1573333333363	1.2146666666813	
2491	31/03/2017	13:33:33	 6.935	161.089	 3.629	 3.074	180.254	   0.3	 0.679	169.206	  0.98	 0.199	146.841	 -1.47	 7.043	 2.935	  0.60	  0.62	7.60945105201245	9.56234057000256	 23.99	 23.86	 26.35	 25.85	12.186	12.369	11.919	12.1580000000104	1.21400000000722	
2492	31/03/2017	13:33:35	 6.844	161.204	 4.177	 3.062	180.274	   0.3	 0.666	169.232	  1.02	 0.199	146.841	 -1.47	 7.016	 2.916	  0.58	  0.60	7.54523847720702	9.48164847999578	 23.99	 23.86	 26.35	 25.86	12.186	12.369	11.919	12.1580000000104	1.21366666667745	
2493	31/03/2017	13:33:37	 6.796	161.442	 3.854	 3.050	180.281	   0.0	 0.641	169.283	  1.04	 0.199	146.841	 -1.47	 6.986	 2.911	  0.56	  0.58	7.56795747389697	9.51019808001001	 23.99	 23.86	 26.34	 25.85	12.187	12.369	11.919	12.1583333333401	1.21400000000722	
2494	31/03/2017	13:33:39	 6.923	161.510	 3.635	 3.040	180.286	   0.4	 0.627	169.312	  1.08	 0.199	146.841	 -1.47	 6.965	 2.898	  0.54	  0.56	7.51392452097207	9.44229811003606	 23.99	 23.86	 26.35	 25.86	12.186	12.369	11.919	12.1580000000104	1.21400000000722	
2495	31/03/2017	13:33:41	 6.776	161.664	 5.211	 3.028	180.305	   0.0	 0.614	169.342	  1.10	 0.199	146.841	 -1.47	 6.937	 2.885	  0.52	  0.54	7.47378132957238	9.39185256999917	 23.99	 23.86	 26.34	 25.85	12.187	12.369	11.919	12.1583333333401	1.21366666667745	
2496	31/03/2017	13:33:44	 6.767	161.890	 4.008	 3.021	180.308	   0.3	 0.586	169.405	  1.13	 0.199	146.841	 -1.47	 6.909	 2.879	  0.50	  0.52	7.48517011238437	9.41863162002119	 23.99	 23.86	 26.34	 25.86	12.187	12.369	11.919	12.1583333333401	1.21366666667745	
2497	31/03/2017	13:33:46	 6.805	161.982	 3.680	 3.010	180.322	   0.4	 0.573	169.436	  1.19	 0.199	146.841	 -1.47	 6.885	 2.864	  0.49	  0.50	7.42236649318511	9.33472310000798	 23.99	 23.86	 26.34	 25.85	12.187	12.369	11.920	12.1586666666699	1.21333333334769	
2498	31/03/2017	13:33:48	 6.748	162.119	 4.228	 2.993	180.331	   0.0	 0.560	169.471	  1.21	 0.199	146.841	 -1.47	 6.855	 2.858	  0.47	  0.49	7.43772377927962	9.34654120999039	 23.99	 23.86	 26.34	 25.86	12.187	12.369	11.919	12.1583333333401	1.21366666667745	
2499	31/03/2017	13:33:50	 6.750	162.335	 3.903	 2.990	180.340	   0.4	 0.535	169.539	  1.24	 0.199	146.841	 -1.47	 6.837	 2.846	  0.45	  0.47	7.39303678859869	9.27188371002558	 23.99	 23.86	 26.34	 25.85	12.187	12.369	11.920	12.1586666666699	1.21333333334769	
2500	31/03/2017	13:33:52	 6.604	162.470	 4.849	 2.974	180.350	   0.0	 0.522	169.575	  1.31	 0.199	146.841	 -1.47	 6.806	 2.836	  0.44	  0.45	7.37299447734404	9.25594876000832	 23.99	 23.86	 26.34	 25.86	12.187	12.369	11.920	12.1586666666699	1.21333333334769	
2501	31/03/2017	13:33:55	 6.735	162.567	 4.303	 2.966	180.363	   0.3	 0.510	169.609	  1.36	 0.199	146.841	 -1.47	 6.777	 2.821	  0.42	  0.44	7.31275040584296	9.18949467000493	 23.99	 23.86	 26.34	 25.85	12.188	12.369	11.920	12.1589999999997	1.21300000001793	
2502	31/03/2017	13:33:57	 6.695	162.816	 5.331	 2.954	180.369	   0.0	 0.484	169.692	  1.41	 0.199	146.841	 -1.47	 6.759	 2.815	  0.40	  0.42	7.31959538930096	9.19809635001002	 23.99	 23.86	 26.34	 25.85	12.188	12.369	11.920	12.1589999999997	1.21300000001793	
2503	31/03/2017	13:33:59	 6.512	162.976	 4.743	 2.953	180.377	   0.6	 0.471	169.735	  1.49	 0.199	146.841	 -1.47	 6.729	 2.807	  0.39	  0.40	7.29417561913579	9.16615285002626	 23.99	 23.86	 26.34	 25.86	12.188	12.369	11.920	12.1589999999997	1.21300000001793	
2504	31/03/2017	13:34:01	 6.663	163.053	 3.712	 2.934	180.391	   0.5	 0.459	169.776	  1.53	 0.199	146.841	 -1.47	 6.705	 2.787	  0.37	  0.39	7.21184641584114	9.06269468000391	 23.99	 23.86	 26.34	 25.85	12.188	12.370	11.921	12.1596666666592	1.2123333333584	
2505	31/03/2017	13:34:03	 6.627	163.270	 3.705	 2.918	180.401	   0.0	 0.436	169.854	  1.59	 0.199	146.841	 -1.47	 6.679	 2.784	  0.35	  0.37	7.24813824164448	9.1083004399843	 23.99	 23.86	 26.34	 25.86	12.188	12.369	11.921	12.1593333333294	1.21266666668816	
2506	31/03/2017	13:34:05	 6.536	163.387	 4.869	 2.917	180.411	   0.6	 0.426	169.895	  1.64	 0.199	146.841	 -1.47	 6.651	 2.773	  0.34	  0.36	7.2167657165337	9.05109737000021	 23.99	 23.86	 26.34	 25.85	12.188	12.369	11.921	12.1593333333294	1.21266666668816	
2507	31/03/2017	13:34:08	 6.528	163.616	 4.581	 2.898	180.425	   0.4	 0.402	169.984	  1.73	 0.199	146.841	 -1.47	 6.629	 2.755	  0.32	  0.34	7.12790846225107	8.96292481002456	 23.99	 23.86	 26.34	 25.85	12.189	12.370	11.921	12.160000000018	1.21199999999953	
2508	31/03/2017	13:34:10	 6.373	163.739	 5.470	 2.884	180.431	   0.0	 0.393	170.028	  1.76	 0.199	146.841	 -1.47	 6.600	 2.753	  0.31	  0.32	7.1707283390715	9.01850452998769	 23.99	 23.85	 26.34	 25.85	12.189	12.370	11.921	12.160000000018	1.21199999999953	
2509	31/03/2017	13:34:12	 6.389	163.967	 3.947	 2.878	180.444	   0.5	 0.370	170.124	  1.82	 0.199	146.841	 -1.47	 6.575	 2.740	  0.29	  0.31	7.12463239274803	8.95309805002762	 23.99	 23.85	 26.34	 25.85	12.189	12.370	11.921	12.160000000018	1.21199999999953	
2510	31/03/2017	13:34:14	 6.501	164.044	 3.759	 2.861	180.455	   0.0	 0.359	170.175	  1.91	 0.199	146.841	 -1.47	 6.553	 2.728	  0.27	  0.29	7.07994540201616	8.89694258999953	 23.99	 23.85	 26.33	 25.83	12.189	12.370	11.921	12.160000000018	1.21199999999953	
2511	31/03/2017	13:34:16	 6.397	164.174	 4.489	 2.860	180.455	   0.5	 0.349	170.223	  1.94	 0.199	146.841	 -1.47	 6.526	 2.727	  0.26	  0.28	7.1261584861204	8.95501580000564	 23.99	 23.85	 26.33	 25.82	12.189	12.370	11.921	12.160000000018	1.21199999999953	
2512	31/03/2017	13:34:18	 6.360	164.425	 3.556	 2.855	180.469	   0.6	 0.339	170.248	-20.00	 0.199	146.841	 -1.47	 6.497	 2.704	  0.27	  0.29	7.00221856698045	8.79926794001949	 23.99	 23.85	 26.33	 25.82	12.189	12.370	11.922	12.1603333333478	1.21133333334001	
2513	31/03/2017	13:34:21	 6.407	164.538	 3.791	 2.829	180.484	   0.0	 0.341	170.251	-20.00	 0.199	146.841	 -1.47	 6.468	 2.698	  0.27	  0.29	7.03767673316906	8.84382608997112	 23.99	 23.85	 26.32	 25.82	12.189	12.370	11.922	12.1603333333478	1.21166666666977	
